STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,airpol,Air pollutants and greenhouse gases,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2015,,14527.87784,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2016,,12743.45828,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2017,,13017.31626,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2018,,13511.02756,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2019,,13334.29417,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2020,,12139.52779,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2021,,11669.62215,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2022,,11700.05001,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,NO,Norway,2023,,10848.62054,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2014,,10261.50346,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2015,,10342.25272,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2016,,10717.99312,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2017,,11193.0461,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2018,,11208.39886,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2019,,10664.48625,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2020,,10260.51343,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2021,,11364.71669,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2022,,10937.91165,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PL,Poland,2023,,10281.00576,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2014,,6367.65237,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2015,,6782.20838,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2016,,6595.61715,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2017,,7124.22586,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2018,,6814.17562,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2019,,6499.66222,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2020,,5672.98476,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2021,,5576.66178,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2022,,5749.16557,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,PT,Portugal,2023,,5390.73811,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2014,,6005.49951,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2015,,5978.33355,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2016,,5935.44536,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2017,,6138.4884,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2018,,6213.87296,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2019,,6083.11875,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2020,,5891.93532,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2021,,6147.6902,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2022,,5884.9555,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RO,Romania,2023,,5755.03566,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RS,Serbia,2014,,7536.17868,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RS,Serbia,2015,,8662.49204,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RS,Serbia,2016,,8933.34008,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RS,Serbia,2017,,9093.66238,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),KG_HAB,Kilograms per capita,RS,Serbia,2018,,9005.05347,,,,,
